UID	11RosaH	12RosaH	14RosaF	16RosaF	17Rosa-	18Rosa-	8RosaH	9RosaH	CAG-14914	CAG-14915	CMP	GMP	Gfi1.Null	Irf8.Null	LSK
Clk4	6.63197732	6.502235115	6.568944145	6.543959797	6.801158656	7.55880334	6.431790083	6.63314055	6.302684614	7.232372956	6.046141782	5.822730148	5.365622556	5.8928767	6.417177412
Clmn	0.23878686	0.22650853	0.137503524	0.124328135	0.495695163	0.367371066	0.411426246	0.275007047	0.713695815	0.5360529	0.111031312	0.097610797	0.150559677	0.124328135	0.765534746
Clmp	0	0.275007047	0.613531653	0	1.526068812	0.432959407	0.604071324	0.298658316	1.565597176	0.704871964	0.137503524	0.084064265	0.250961574	0.201633861	0
Cln3	3.879705766	3.682573297	4.403949364	3.997292408	4.906890596	4.592158002	4.301587647	4.34553831	4.880195729	4.09000653	4.22342255	4.191404729	4.102658131	4.108524457	5.257764969
Cln5	6.335926241	6.19711838	6.230164578	6.257953495	6.406502657	5.804776378	6.24830712	6.299024807	6.673980351	6.159467729	5.480911346	5.501120634	5.146084939	4.869871406	5.3172317
Cln6	5.414473836	5.503348735	5.468909092	5.562242424	5.024585638	5.116447936	5.019701914	5.289834465	4.97819563	5.28281044	6.19298317	6.12742693	5.841721581	5.941106311	6.447083226
Cln8	2.673556424	2.693765712	2.111031312	2.570462931	3.617063344	2.956056652	3.039138394	2.010779839	3.812498225	2.746312766	3.023255352	3.060047384	3.217230716	2.247927513	3.323370069
Clnk	2.140778656	2.548436625	0	1.189033824	0	4.250203656	0.298658316	0	0.214124805	3.813524689	0.545968369	0.584962501	1.565597176	0.189033824	3.618238656
Clns1a	7.145269857	6.943921327	6.809800278	6.818773885	6.326968712	6.234386354	7.068670811	7.03858982	6.466790238	6.284477118	6.180903709	6.155425432	6.254178286	5.982993575	5.947198584
Clock	2.904965719	2.565597176	2.801158656	2.495695163	3.615887074	3.060047384	3.748461233	3.310340121	4.043519494	3.631104282	2.217230716	2.166715445	2.260025656	1.575312331	2.855989697
Clp1	6.361241988	6.3323499	6.055716264	6.274075255	5.68846014	5.303050085	5.982993575	6.084064265	5.207502459	5.269781238	5.256633295	5.222650022	5.278728213	4.847996907	5.175524601
Clpb	3.634593268	3.680324357	3.709290636	3.784503983	3.269033146	3.666756592	3.264536431	3.280956314	3.195347598	3.684818738	4.397118409	4.20867332	4.164303583	3.889473543	4.258518925
Clpp	6.205939832	5.788163657	5.697384631	6.01658546	5.289465631	5.801417366	6.021257621	6.121637118	5.212958363	5.443606651	6.068240861	5.823239844	6.428778891	5.915998852	5.843732657
Clps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clpsl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clptm1	5.833649128	5.739848103	5.832636888	5.656496371	5.736875423	5.423914268	6.094869433	5.924812504	6.043300754	5.58044702	5.58165253	5.566206293	5.439623138	5.038260575	5.58044702
Clptm1l	6.412104045	6.444435168	6.561478892	6.360364277	5.884353707	5.804260116	6.416164165	6.509062386	6.024364009	5.673556424	7.140165135	7.186262836	6.906529877	6.707911254	6.622637567
Clpx	4.798569004	4.961623328	4.758089934	4.95373085	4.475733431	4.670160514	4.867896464	4.761817143	4.717539343	4.670160514	4.868390453	4.89772447	4.645009884	4.321928095	5.240314329
Clrn1	0.084064265	0	0	0	0	0	0.084064265	0	0.22650853	0	0	0.084064265	0.084064265	0.056583528	0.163498732
Clrn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clrn3	0	0.124328135	0	0.189033824	0	0	0	0	0	0	0.176322773	0.137503524	0.23878686	0.070389328	0
Clspn	4.783980414	4.96208625	5.017921908	4.859969548	4.961623328	5.096346199	5.019257119	5.054414388	5.037821465	5.141187525	5.008540672	5.097189387	4.628773595	4.244887059	4.9800253
Clstn1	2.545968369	2.495695163	1.989139007	2.124328135	2.304511042	3.195347598	2.277984747	2.137503524	1.941106311	2.548436625	2.613531653	2.44625623	2.422233001	1.659924558	4.829342194
Clstn2	0.056583528	0	0	0	0	0.22650853	0	0	0	0	0	0	0	0	0
Clstn3	1.304511042	1.23878686	0.815575429	1.516015147	0.516015147	2.12763328	0	0.321928095	0.23878686	2.204766751	3.061776198	3.068670811	1.941106311	1.831877241	4.106013238
Clta	8.725775233	8.830039776	9.037848914	8.685064121	8.968925937	7.996106236	9.263339631	9.108942569	9.242554873	8.461847748	8.579806182	8.628372629	9.09011242	8.596935142	8.125878364
Cltb	3.365972428	3.543495883	2.582556003	3.047887329	3.377123749	3.174725988	4.539158811	3.448900951	4.160274831	3.939226578	3.420886575	3.168321116	4.555202634	2.786596362	5.351557662
Cltc	7.647242546	7.590811576	7.318316841	7.353499735	7.42063398	6.842350343	7.528258743	7.544732656	7.745640714	7.472650228	7.093285504	7.225062799	6.565597176	6.023033519	6.894938993
Clu	4.644433152	4.484138131	3.972692654	4.324810603	1.722466024	4.368069877	3.0721058	3.478971805	1.90303827	4.383358695	1.150559677	1.201633861	2.904965719	2.983677695	1.495695163
Cluap1	4.871350841	5.046141782	4.49057013	4.956521363	4.297925053	4.890933022	4.555816155	4.955591792	4.399854674	5.101818134	4.793375711	4.915042791	4.89917563	5.04745114	5.442943496
Cluh	5.846994687	5.683134985	5.116031993	5.445925299	5.432959407	5.97384084	6.069530325	5.758089934	5.579843886	5.476057596	6.143434237	6.049848549	6.068025839	4.805808349	6.055499366
Clvs1	0	0	0	0	0	0	0	0	0	0	0	0	0.056583528	0	0
Clvs2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clybl	4.839455765	4.710393192	4.360364277	4.365972428	5.015247774	4.46727948	4.243364426	4.182692298	4.710944155	4.988684687	3.892391026	3.739848103	4.675815931	3.98458935	4.22650853
Cma1	0.464668267	1.757023247	0	1.669026766	0	2.392317423	0	0	0	3.014355293	1.292781749	1.049630768	1.298658316	0.59454855	1.3950628
Cma2	0	0	0	0	0	0	0	0	0	0	0	0	0.263034406	0	0
Cmah	6.607330314	6.380937195	5.825785627	6.315783575	5.423914268	6.052676724	6.258330473	6.393004257	4.798050515	5.497293009	6.018367116	6.207111961	4.6622055	3.132576843	5.619119511
Cmas	6.719731057	6.905326829	6.977279923	6.982651393	6.591410143	6.486553493	6.660209873	6.672708196	6.615151418	6.565292521	6.083851588	6.206721357	6.128664587	6.128664587	6.750204509
Cmbl	0	0	0	0	0	1.077242999	0	0.454175893	0	0	0	0.22650853	0	0	1.427606173
Cmc1	4.644433152	4.108524457	3.820689561	4.292045492	3.224966365	3.860962798	4.034743949	4.115199749	4.626439137	4.970853654	4.937815169	4.859472667	5.102658131	5.306699707	5.047887329
Cmc2	4.903520374	4.972233124	4.955591792	4.851499202	4.93593114	4.43496176	5.171126747	4.970853654	5.368419155	5.208283138	4.840463234	4.715893371	4.925049965	5.045705065	4.71259578
Cmip	5.546585829	5.723831566	5.803485376	5.770036139	6.008540672	5.90014226	5.725468513	5.660780334	5.92314918	5.900866808	5.801934646	5.933808662	5.276496666	5.367371066	6.076388069
Cmklr1	0.176322773	0.887525271	0.963474124	0.35614381	2.5360529	0.782408565	1.176322773	1.807354922	3.795974694	1.422233001	0.263034406	0.310340121	0.150559677	0.084064265	0.678071905
Cml1	1.028569152	1.244887059	1.713695815	2.09085343	0.815575429	2.324810603	1.117695043	1.641546029	0.333423734	2.073820233	2.462052319	2.587364991	1.459431619	2.722466024	2.788685711
Cml2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cml3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cml5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmpk1	7.254367281	7.223519087	7.329392731	7.079271431	7.322198575	6.523405133	7.729824644	7.480992104	7.87817356	6.795585145	7.093813673	7.12763328	7.113950482	6.675392543	6.960117807
Cmpk2	3.040892431	2.961623328	3.139142019	3.360364277	2.813524689	2.381283373	2.63691458	2.646162657	1.851998837	1.989139007	4.100136671	4.386121157	3.266036894	3.673556424	4.787118983
Cmss1	5.668743189	5.446917865	4.950468414	5.452858965	4.63691458	4.213347282	5.625854931	5.391973883	4.524815928	4.862947248	5.146492307	5.126807703	5.600804955	4.944389962	5.04220656
Cmtm1	0.23878686	0.201633861	0	0	0.286881148	0	0	0	0	0	0	0	0	0	0
Cmtm2a	0.250961574	0.40053793	0.378511623	0.584962501	0	0.613531653	0	0.23878686	0	0.799087306	0.632268215	0.214124805	0.163498732	0	0.40053793
Cmtm2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm3	4.463360886	4.407352751	4.336997417	3.958842675	4.848497755	4.455491621	4.341274184	4.016139703	4.843983844	4.677508242	5.084064265	5.047887329	4.978653265	4.655351829	5.384049807
Cmtm4	1.831877241	1.627606838	1.555816155	1.827819025	1.495695163	1.981852653	1.042644337	1.028569152	1.117695043	1.275007047	1.280956314	1.339137385	1.117695043	0.432959407	3.250961574
Cmtm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cmtm6	5.839959587	5.838447593	5.977508905	5.70763522	6.057233635	5.399512924	5.772149591	5.862947248	6.187648995	5.333423734	5.923624611	6.006971184	5.767125077	5.269033146	6.523875551
Cmtm7	8.74708524	8.827787275	8.763179163	8.827088602	7.877007993	8.699954114	8.473259277	8.581803149	7.476057596	8.277845305	9.844046634	9.81434213	9.706582353	10.25348115	9.516034852
Cmtm8	2.64385619	1.704871964	1.250961574	2.687060688	1.280956314	0.855989697	0.454175893	1.748461233	0	2.007195501	1.176322773	1.622930351	1.049630768	1.622930351	3.307428525
Cmtr1	5.795195491	5.823239844	5.784765696	5.702103407	5.645009884	5.523875551	5.556429415	5.70763522	5.46008724	5.489286023	5.787902559	5.808127587	5.135042286	5.010332283	6.134836993
Cmtr2	2.700439718	2.843983844	2.438292852	2.803227036	1.464668267	1.98550043	2.211012193	2.253989266	2.195347598	2.577730931	3.634593268	3.710393192	2.989139007	2.987320866	3.866907978
Cmya5	0	0	0.028569152	0.042644337	0	0	0	0	0	0	0.014355293	0	0	0	0.50589093
Cnbd2	1.516015147	0.790772038	1.555816155	1.163498732	2.316145742	1.641546029	1.66448284	1.5360529	2.339137385	1.748461233	1.454175893	1.731183242	1.63691458	1.411426246	1.922197848
Cnbp	9.490449794	9.349546629	8.821231873	9.212788178	8.311612098	8.976249059	9.426579261	9.429260268	9.042644337	9.181102551	8.86727874	8.88648918	9.197265847	8.674827832	9.417683769
Cndp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cndp2	5.162693432	5.148120631	5.446587085	5.096767855	6.099295204	5.30633516	5.516330387	5.250203656	6.398829182	5.808642468	6.095080492	5.987320866	6.18070484	5.970163425	5.478324711
Cnep1r1	5.809157165	5.833143096	5.542877099	5.866907978	5.64385619	5.639232163	5.616769366	5.759954742	5.770564792	5.911451912	5.327328083	5.177917792	5.265661925	4.843481425	5.447909749
Cnfn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga1	0.263034406	0.150559677	0	0.545968369	0	0.555816155	0	0	0	0	0	0.084064265	0	0	0
Cnga2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga3	0	0	0	0.056583528	0.163498732	0.097610797	0	0.070389328	0	0	0	0.070389328	0.028569152	0	0
Cnga4	0	0	0	0	0	0	0	0.189033824	0	0	0.084064265	0.189033824	0.028569152	0.201633861	0
Cngb1	2.160274831	2.295723025	1.207892852	1.963474124	0.286881148	2.275007047	0.790772038	1.09085343	0.5360529	2.482848283	1.66448284	1.321928095	1.389566812	1.839959587	2.853995647
Cngb3	0	0	0.084064265	0	0	0	0	0	0	0	0	0	0.014355293	0	0
Cnih1	6.27817065	6.41379715	6.343585483	6.33467553	6.228241497	5.91336816	6.552438555	6.380937195	6.869377924	6.287435356	7.014132087	7.083532513	7.176422513	6.716716592	6.678916987
Cnih2	1.097610797	0.485426827	0	0.650764559	0.669026766	0	0.687060688	0.5360529	0.704871964	0.40053793	0.443606651	0.516015147	0.378511623	0.5360529	0.992768431
Cnih3	0	0	0	0	0	0	0	0	0	0	0.084064265	0.042644337	0.070389328	0	0
Cnih4	5.500483401	5.555202634	5.410069692	5.315421316	5.362469889	4.888986721	5.87036472	5.526068812	5.733354341	4.917431755	4.648465443	4.5987225	4.897240426	4.758089934	4.895302621
Cnksr1	0.097610797	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0
Cnksr2	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0.084064265
Cnksr3	2.263034406	1.718087584	1.713695815	2.166715445	2.053111336	2.220329955	1.541019153	1.691534165	2.731183242	2.548436625	3.007195501	2.97819563	2.344828497	2.09423607	4.416839742
Cnn1	0	0	0	0	0	0.176322773	0.23878686	0	0	0	0	0	0	0.042644337	0
Cnn2	6.370513052	6.541328977	7.37920506	6.763411574	6.5987225	6.376602952	5.995936704	6.436794812	5.862451391	6.338067798	7.498968845	7.723012396	6.392317423	7.392660881	7.574782721
Cnn3	2.805292456	2.140778656	1.974529312	3.221877081	2.613531653	3.364572432	2.204766751	1.545968369	2.531069493	2.726831217	5.566510756	5.789729251	5.447579197	6.085552127	6.547357282
Cnnm1	0	0	0	0.042644337	0	0	0.097610797	0	0	0	0	0	0	0	0.344828497
Cnnm2	2.66448284	2.935459748	2.121015401	2.931683057	2.192194165	3.09085343	1.739848103	1.992768431	2.214124805	3.189033824	3.283921772	3.382667253	2.370164281	2.935459748	3.075532631
Cnnm3	4.008988783	3.963474124	3.849999259	4.01346226	3.463360886	3.824767853	3.396433531	3.592158002	3.507160349	3.949534933	4.465974465	4.606442228	3.683696454	3.748461233	4.64096791
Cnnm4	3.215678597	3.269033146	3.629939409	3.498250868	3.691534165	3.816599707	3.7322692	3.502075956	3.864928972	3.424922088	3.364572432	3.628773595	2.835924074	2.704871964	3.781359714
Cnot1	7.426180875	7.478810059	7.098032083	7.295171992	6.993674362	7.172027399	7.236779598	7.331454428	7.207307223	7.266692856	6.466137656	6.584210901	5.83541884	5.293149737	6.898933872
Cnot10	4.360364277	4.198494154	4.183486514	4.446917865	4.222650022	4.586164246	4.357552005	4.200849575	4.123500664	4.702103407	5.473786912	5.457462965	5.287250643	4.999549087	5.853496704
Cnot11	4.87036472	4.64038956	4.675815931	4.646738698	4.250203656	4.48864354	4.61176256	4.906409617	4.341274184	4.255500733	5.01346226	5.105175192	5.131754091	4.678071905	5.478648295
Cnot2	6.262094845	6.238022518	6.119356177	6.254556252	5.62029315	5.965784285	6.043956873	6.269781238	5.966476612	6.077029314	6.184677021	6.216454865	5.897240426	5.570462931	6.744564778
Cnot3	6.190417325	6.28373661	6.269968201	6.419033185	6.491211756	6.767919586	6.185073638	6.240314329	6.075104722	6.40173285	6.251719093	6.174526265	5.836681593	5.586164246	6.431790083
Cnot4	5.360364277	5.357903839	5.024585638	5.295355693	5.015247774	5.575917361	5.177120503	5.146084939	5.379898164	5.825785627	4.555816155	4.566206293	4.053111336	3.625270489	5.106850796
Cnot6	5.779522387	5.691254979	5.308156975	5.596637034	5.425929205	5.503348735	5.689019541	5.673273737	5.51696066	5.472162804	6.088523257	6.21490191	5.614415387	4.822220272	6.7465815
Cnot6l	5.341274184	5.260778432	5.109778429	5.228049048	4.820178962	4.841469999	4.969933275	5.165107985	4.736063628	4.815575429	5.011227255	5.152589069	4.168321116	3.724650272	6.087038457
Cnot7	6.028348134	6.046578367	6.047669251	6.089794727	5.651051691	5.891419187	5.942279902	5.988002938	5.665904355	5.641546029	6.016362599	6.191404729	5.945560886	5.204375511	6.359134582
Cnot8	5.974299858	6.039577103	5.66618849	5.859224162	5.545350645	5.802968651	5.532628658	5.589463893	5.265286858	5.63778411	6.434795004	6.436628267	6.302867361	6.284662185	6.72492307
Cnp	4.498250868	4.351910961	4.946262984	4.486070744	4.782408565	4.596338864	4.06436554	4.547819957	4.165911939	4.246408087	5.161887682	5.063934306	4.44625623	4.347665656	5.988457473
Cnppd1	5.719731057	5.77267747	5.902314812	5.995936704	6.03562391	6.186262836	5.469885976	5.756489607	5.862699341	6.236492618	5.57198012	5.538538164	5.247168	5.497293009	5.932864335
Cnpy1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnpy2	7.613531653	7.525442506	7.433543714	7.626585151	6.871597266	7.190516096	7.358519342	7.205451164	6.801417366	7.242507238	7.144556282	7.157953195	7.172027399	7.204082012	6.862575371
Cnpy3	6.509062386	6.18408189	6.842224613	6.363171077	6.989366114	6.519479002	6.910013053	6.727103604	6.323730338	5.866907978	6.986410935	7.054197294	6.588564737	6.916596068	6.7382274
Cnpy4	5.731997787	5.816087659	5.951168129	5.84323015	5.992088609	5.533563348	5.763411574	5.778997006	5.9502351	5.888986721	5.418864577	5.237257771	5.347665656	5.468909092	5.437627248
Cnr1	0.23878686	0.137503524	0	0	0	0.464668267	0	0	0	0.23878686	0	0	0	0	0.23878686
Cnr2	3.713695815	3.886550147	3.119356177	3.531069493	3.820689561	3.705977902	2.386810946	2.918386234	3.286881148	3.874796966	3.23878686	3.565597176	1.786596362	3.310340121	2.189033824
Cnrip1	0.464668267	0.137503524	0	0.286881148	0	1.263034406	0.555816155	0	0	0.807354922	0.565597176	0.35614381	1.427606173	0.189033824	4.745237332
Cnst	3.853995647	3.649615459	3.956056652	3.750606505	4.06608919	3.871843649	3.576522138	3.705977902	3.553360503	3.44625623	3.952333566	4.123500664	3.17951105	3.539779192	4.110196178
Cntd1	1.604071324	1.49057013	1.263034406	1.344828497	0.807354922	1.914564523	1.137503524	1.23878686	1.263034406	2.350497247	2.176322773	2.017921908	1	1.411426246	2.879705766
Cntf	2.974529312	3.085764554	1.570462931	2.541019153	2.021479727	2.963474124	2.313245852	2.327687364	2.384049807	2.641546029	1.700439718	1.599317794	2.147306699	1.735522177	1.790772038
Cntfr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntln	3.769771739	3.827819025	3.316145742	4.032982417	3.442280035	4.232660757	2.689299161	3.09085343	3.007195501	4.410748128	3.777156666	3.947666157	2.689299161	3.263034406	4.949534933
Cntn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn2	0.422233001	0.070389328	0.176322773	0.214124805	0.50589093	0.464668267	0.641546029	0.163498732	0.22650853	0.495695163	0	0.014355293	0.028569152	0.014355293	0.028569152
Cntn3	0	0	0	0	0	0.137503524	0	0	0	0	0	0	0	0	0
Cntn4	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0
Cntn5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntn6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap1	1.521050737	1.220329955	1.655351829	1.678071905	1.280956314	2.313245852	1.344828497	1.169925001	0.871843649	1.851998837	1.89917563	1.98550043	3.023255352	1.803227036	0.918386234
Cntnap2	0	0	0	0.124328135	0	0.097610797	0	0	0	0	0	0	0	0	0
Cntnap3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntnap5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cntrl	5.525442506	5.526068812	5.362469889	5.694044413	5.470862199	6.158660175	5.290203205	5.331633567	5.28503225	6.266411766	5.491853096	5.586764743	5.194953796	5.216066783	6.03716255
Cntrob	2.786596362	2.414135533	2.72900887	2.666756592	3.339137385	3.733354341	3.054848477	2.592158002	3.161887682	3.730096466	4.10349764	4.135863165	4.003602237	3.659924558	4.723558561
Coa3	6.794155898	6.801934646	6.826548487	6.910492832	6.277612871	5.909533115	6.984703267	7.011227255	6.481718719	6.222650022	7.030777472	7.068455852	7.128458384	7.06436554	6.630813152
Coa4	4.631104282	4.647890091	4.27351589	4.618238656	4.306699707	4.48864354	4.604664415	4.535430915	4.713695815	4.500164679	4.456806149	4.413458688	4.566206293	4.601696516	4.151371776
Coa5	7.583684549	7.571221725	7.237162149	7.42693562	7.04908617	6.843858256	7.594996337	7.66952289	7.314696526	6.903881846	6.583308465	6.557348818	6.180903709	5.499208091	6.488804187
Coa6	4.234961095	4.318316841	4.571069998	4.607626221	4.029452886	4.145677455	4.577730931	4.29130886	4.202417722	4.478324711	5.248686627	5.13422094	5.5987225	5.341274184	5.167919866
Coa7	2.684818738	2.66448284	1.851998837	2.327687364	2.503348735	2.464668267	3.135863165	2.965322548	2.584962501	2.805292456	3.145677455	2.944858446	3.228049048	2.648465443	3.523561956
Coasy	5.202809492	5.203592714	5.131342539	5.315421316	4.638653116	5.667040559	4.887037791	4.904965719	4.743622676	5.520107902	5.703765179	5.566510756	5.530757457	5.69265037	5.191799501
Cobl	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0
Cobll1	1.584962501	1.214124805	0.321928095	0.739848103	0.831877241	1.042644337	0.443606651	0.604071324	0.650764559	1.914564523	1.150559677	0.887525271	1.739848103	0.475084883	4.776103988
Coch	0.526068812	0	0.298658316	0.475084883	0.782408565	0.871843649	0.275007047	0.695993813	0.250961574	0.799087306	0	0	0	0	0
Cog1	4.324090516	4.319762428	4.128458384	4.29130886	3.892391026	4.139142019	3.976363636	3.833902077	3.876762491	4.126807703	4.876271361	4.974988112	4.467931546	4.265286858	5.58044702
Cog2	4.528571319	4.59454855	4.487357715	4.622930351	4.402585758	4.161887682	4.253232939	4.367371066	4.025028794	4.253232939	4.805292456	4.85847839	4.684257705	4.140778656	5.085339669
Cog3	5.163498732	5.121015401	4.98550043	5.079804755	5.200064862	5.408032466	4.988230223	4.942514505	5.283921772	5.430619811	4.911212202	4.920769673	4.392317423	4.197708158	4.900625333
Cog4	5.231125158	4.95373085	5.146492307	5.114367025	5.146492307	5.032982417	4.943921327	4.905928478	4.682011391	4.961623328	5.255878353	5.327328083	4.870857864	4.722466024	5.286511558
Cog5	4.649615459	4.83491343	4.468583317	4.808899839	4.457462965	4.874305166	4.366671916	4.63343121	4.09000653	4.552745937	4.71918344	4.827819025	3.617063344	3.270528942	5.357552005
Cog6	4.267535798	4.329123596	4.259272487	4.131754091	3.98550043	4.008092421	4.424922088	4.253989266	4.375039431	4.124328135	4.844486088	4.724650272	4.333423734	4.20867332	5.083638879
Cog7	3.042644337	3.111031312	3.182692298	3.23878686	2.841973119	3.681449265	2.9202933	2.767654798	2.733354341	3.231125158	4.995484519	5.035183997	4.705977902	4.914564523	4.636334602
Cog8	4.22650853	4.14404637	4.413458688	4.329123596	4.326249701	4.294253136	3.987320866	4.189033824	3.945794957	4.433627167	5.010779839	5.113117036	4.194559886	4.674121633	5.221103725
Coil	3.499527024	3.357552005	3.171527106	3.587364991	2.589763487	2.867896464	3.10433666	3.423578171	2.443606651	3.389566812	4.185073638	4.237257771	3.855989697	3.566815154	4.601102203
Col10a1	1.321928095	0.565597176	0.124328135	1.23878686	1.495695163	1.555816155	0.855989697	1.257010618	1.097610797	1.03562391	0.028569152	0	0.028569152	0	0.214124805
Col11a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col11a2	0.704871964	0.992768431	0.622930351	1.117695043	0.687060688	1.599317794	0.584962501	0.790772038	0.22650853	0.765534746	2.397802962	2.443606651	2.307428525	2.217230716	2.799087306
